userid,age,sex,consume,user_star
593C07ACDA0AD3661C7BBFEBD4594DF7,53,0,37,1
9020A6E10B2C14246030900E48F2E936,38,0,30,1
47891FFEF8FDE111DC3667790A121D6C,45,1,70.9,2
A9354143343FB17F7CDC5CA3B6C91431,21,0,70.6,2
CA5D8A93F114EAFDCB1C110FED48C69B,28,0,39.71,2
CE557D62304FB4D5ADE2DA7ADA3395E7,-1,-1,-1,-1
FB61EC2D9A68C2DAB37B9AD1D39E7BF4,46,1,2,1
29296AF33A0F14B920A38EFD5DCB9213,-1,-1,-1,-1
4B6A0632D72E3E7F43526F1B52613541,37,0,159,4
5A93C2537E8BE4DD9A5A20FEC2DE60CF,42,0,12.98,1
7FB2B4C059715FD77827EC31C01EA32E,42,0,1.3,1
E02EB656E5DC63367BCA6DF16AC30A93,48,1,236.2,4
095F9FC44904B3C680DF72F908C4B312,43,0,1,1
24D365F2967099B4C6A38D277C1B2262,27,1,48,1
9F743DAB92807A1025A4D1607A582936,-1,-1,-1,-1
BA71180E1A2A29C2A651CF8C411AF705,49,0,145.3,4
CD78606BDB567DAF3D8AE9D5961B0F9B,50,1,55,2
EAA45ECBD18160F9D26B7C354689A7FC,38,0,18.1,1
003959476F14815A4C1300FA301A45FD,-1,-1,-1,-1
0CB8300B2517E79D7879C08C74FE0E7D,37,1,19,1
4115E31E1A9F17040A455BD07D8CB3BE,-1,-1,-1,-1
30B749B167360858D432C1DEFEE26306,59,1,24.6,1
97A143603FEA252D847FCCC3864F7CFE,42,1,195.2,5
34F200D9D1EFCA7647B9F5B78D2E9F9A,40,0,107.07,3
5B6847E9D3C593DE6018C669E2ACA4F3,29,1,206.1,5
9D3A22CFCAD8A2147EA9C923DEB93BED,62,0,9.57,1
C910E5FC6B8E4E7969120EC179FEE0DE,42,0,9.6,1
8388C6DC47FF163A5BACDF6C5C1BA903,35,0,149.5,3
EA5E60009C3CDB104A9D5808C4329ABB,27,0,38.72,1
7E8988911D0A0AA2752E02B4F68DC9B9,26,1,58.1,2
BB1CCD7C776991EFAC2C12046FEAE3A8,33,0,0,1
95AE8D34A2721EB049BDAE581443107B,-1,-1,-1,-1
E7F8085EAD748E6FC768B043B21E95AF,67,0,16,1
0F9EFC82155DCE5874C5AAB009811C68,76,0,40.8,1
4AC443659FF4F74845DDD39287F40338,52,1,24,1
985963878E9A95F53B2500B44133FAFC,57,0,173.2,4
C580B0286893E1FFC01FA128C5F4B7E2,51,0,79,2
C74C0224515AB826F3263B1CBC9AB17C,45,0,18,1
E77C0E514AEAFFCDCAF61094FC2559FC,25,1,68.87,3
7C370BFEB3BEBC338BD6A34FD1AAF1A0,-1,1,39.98,-1
AE19F50F17471E138E336FB24DCB166F,51,0,130.49,3
DFDC6F50997942F5C016482CE2A3A4A8,20,1,13,1
E84A506192FE4418D8E0E6A310C6D39E,-1,-1,-1,-1
0415CAF2A6EB92567E24FFC4D2B33A14,65,0,48,1
532A8A87CF9EF8B71CD9B4EFD361551D,30,0,89,2
AB255B572A8D5A2697A629310CE99339,-1,-1,-1,-1
36CF5DECA2F37A22C5388C697CBF0B91,-1,-1,-1,-1
8E335C26E9CBF89B5B0A40CDEF54126F,44,0,18,1
9D6762585AE1E1BEE31D28E216B5499D,46,1,112.5,2
A48020AD0F9D200E443E2CC2CD9A1769,-1,-1,-1,-1
317E40CC3AC2A0D9149EEBB09EAE4AA6,42,1,59.85,1
51941FDFA6644E929FE656A74AFFA8DC,32,0,10,1
FA21C1D309493611614FC422F50A8A21,37,0,48,2
27258A530531443CB119039B8328F294,61,0,9,1
3BA9DF4A5FF868CE3EB1F524A57B60DF,34,0,149,4
696FE2FC3ADC99F1318125592FC58634,52,0,10,1
77021C72973C07CD051AEB668A339862,43,1,20.85,-1
7973E6A876810FB2647CA9CD2B04EF82,66,0,27.33,1
7E0A1CBF7DC40C3F897F2AE5120CC973,38,0,2,1
250904E53B163781C2EF372BC75F2D81,-1,-1,-1,-1
2AB10FCD58973A259831AEB0B5CA52FB,46,0,48,1
7C594041239717029673AE28E93D7348,-1,-1,-1,-1
4D2058FC1B743E4E6832C224261EC6F4,-1,-1,-1,-1
9CED75C812481007E725FE14C314EA1A,54,1,162.16,3
B72A5BF85FC45565067F3785F51DB166,-1,-1,-1,-1
526D0BD3EB87A24AA677392638C78DB4,44,1,9,1
5ACA186D9C26286F40118A89A0C64C2A,67,0,1,1
6C727E58F85658BB9DE7CFE2361A18C7,39,0,1,1
19FC4EC6C4A72BA2A354EF6280BC64CE,23,0,10,1
3F7F4577F76CC1EB54B198AA971B3266,50,1,20.25,1
52688CCD661F238A367F3294372243C6,33,0,43.45,2
85A514AD65554451FA6C7F2B0A00D44C,74,1,9,1
FA6E57CA0D7837C581B979B94A76CCBF,29,0,51.1,1
3C41E0DBBA046B36282BD3DA644269EA,34,1,196.55,4
89D85D98D2B065465593B9C95C131F9A,53,0,32.2,2
C0E480BB0EFFDEC56739CBC2C666332C,54,1,52.37,2
D93C173B56E81D3B9CAC6C21086DF776,46,1,81.3,4
580933D609F048F9250F9FBB349CABF1,34,1,114,2
65E752C23837637D25CB38473F69CA12,32,0,20.49,1
012733AFCD3B212AEA93DD253CD0105C,-1,-1,-1,-1
1C72AAD2AF88AD81873166D22518E78F,68,1,16,1
4E1639483200A4792FC33EF5962936E2,54,1,41.33,2
F88094F90230514553BD8521C201FCE5,51,0,0,1
38BF6E9FAA77EF718FB0E4CE7610F403,34,1,109.8,4
4D522DB28C4DD7497C23B528ECF99E0E,-1,-1,-1,-1
59B1949CFC77D9F5DB6D8058CC7B0643,-1,-1,-1,-1
AA72F1E43129DA54A9EC79B618DB997E,-1,-1,-1,-1
BAC0F7520CE31A2590317977C20A79CD,-1,-1,-1,-1
3BDA7AD8C0FC33DA68826C035C50464F,42,1,92.1,3
2DC38663023E3E736FF13114149B6D47,23,0,39.25,2
361343C768C005B7CDFD45ABBF8DB408,32,0,30.75,1
55588FA495277537C0A7BE8810423DFA,55,0,101.71,3
A2A6B7848D26C6E5B4D00AAD6B4F8C9F,41,1,60.14,2
A6DA47D3684A783396B6BB06572AD2FA,40,1,167.35,4
E9D946E86134EB9418953E786874F5A2,22,0,20.63,1
24C73E3ABD8E228F56D28ECF9B57329C,36,1,215,4
46C19A5758243FDBFB1F49E254EFD25F,44,0,41.95,1
4FDF8672B119018C7F1000CBF33FE62D,50,0,140,4
E653EB4454B308D5655AD3CD420EA901,47,0,80,2
28BBC712D886474EEFA6886A24305EEE,56,0,72,2
54CFB84C21541855BAA26D1CDBA7A2CE,-1,-1,-1,-1
DBA2CEFA76FBEAF78D2DE494422F393E,28,1,97.5,1
35A5C22C749FE78C47260042E591FB20,16,0,169,4
4DD324E67B7771D88ACCEC6507964E19,59,0,131,3
5ABCE5E35D748C771CD607879C134E2C,-1,-1,-1,-1
885DC40F248E8C12EFC8389A4682A7F6,-1,-1,-1,-1
B19DBEF562A05D1DE62BED335C3635BE,29,1,296,6
C7CCA24CA961065A81CBD537FEAF7623,52,0,63.87,2
DFFAE66DBF0B025CFA5F421B5A247585,31,0,38,1
E3B8982FA630EBD37C6F61FA90503C57,-1,-1,-1,-1
4D7BDCA912108278BF9BCCB9776635B0,33,0,201.62,4
7A1F1822FB6187C5C7794348F7A72647,-1,-1,-1,-1
872E8FC4ADBA09871A4C4655479F4765,44,1,0.1,1
BE3EFFFCA5BD5411A0D17CB91EB8C587,52,0,13.2,2
E22C9651C8A9B2E851C28DB717845DA5,23,0,9.15,1
52C88E871E9AB1AD7F8E4CFFC7E76864,52,0,1,1
BA018E267A25BA97AD5F2D4139882AD7,-1,-1,-1,-1
C2267CCE62064930B31834A257CCDF68,65,1,70,2
0F86F5F7B2F544AB1CCCA2FF96CA293E,43,0,23.51,1
1DD028F9A4C019DCC9402E5F2ED3F047,-1,-1,-1,-1
288833AF6BE183EA51230DE85BA33927,45,1,240.7,4
4B3FB29E8FDE5F579AE6551AE71EFFC3,57,0,118,2
82161EFD990588D5007015FFF85BE6D9,39,1,21.5,1
8F3E01389D6F20247671749A81AA3940,-1,-1,-1,-1
F6EA61406E56AA97461022B854F19F7C,24,1,60,2
12409C7FB6943C9F6E48746B9E8A2D30,42,0,69,2
212FE1CD031F67222B4B5716E0F6364B,37,1,109.3,1
87F399134EF55F3652A5D18F09F11A30,55,0,58,2
04D786ADE837219DFBCCA5A7FF3CBD8D,57,1,59,2
2A7D7251CD532F9FD8D9F623368F00D5,45,0,215.1,4
93725AA6A702EAE5F0F43B6461A44B07,42,0,1,1
D8FDA03528742EECBBCB4DC8313B5BB6,51,1,26.19,1
13B4A47C73A6488E2D64B644519486BF,-1,-1,-1,-1
1E2C07B66BA79B2626E12E24B7EBCCB6,30,0,93,2
7A2A5AB4E7F9369285F415779696CFC2,52,0,1.1,1
8DEB9EF0BCAEB96370EE128200344224,-1,-1,-1,-1
E0A68A8287488E34888461519EACDE53,-1,-1,-1,-1
F7C56B6E58A55C7CBF4735D9F40E6543,56,0,83.42,2
1BC2161B9FB0BC81A50A3B95B4A8987E,-1,-1,-1,-1
3D4C447C519598590E9AEBB8A433DF27,43,1,100.8,4
630B2907C77A3D4B33F7316ADF0DBCF7,27,1,59,2
05BD2AE0FAF09E7B853673E259B6BA78,49,1,10.1,1
0CDAAEDDE08B199AB1B5B5EB0DD9036B,-1,-1,-1,-1
1AE4E11B4BD79417B1349ADE38F31F86,-1,-1,-1,-1
4B9598936C693502C742996B5773C1F8,51,1,51.99,1
A311FE2A088919CCEC4406F233DFA9FA,44,0,61.96,1
CCEC829CA66A1DFBC8FDC5C3D8365BE6,56,1,39.62,2
27F4AC4ED344FAF11EF7F33E4A78F33E,30,0,11,1
2B7C59540241DDF54C670F95827052D3,25,1,-1,-1
E0473CDBD4932C3B8FF203531313F18A,31,1,71.29,2
EE942365589E852218A551814174F3F1,-1,-1,-1,-1
03D5A149133E646453C3D2518A22B1DE,44,1,0,1
4F475F53C0AF60452FFB24FE6D0F4EF4,26,0,22.9,0
5916408E4FAD56AB49CBA74C5B629188,34,0,328.5,6
613CBDDCA4879DD7070994B8C846519C,20,0,42,0
63C67B32510CC873F778DAD771DA7052,32,1,50.2,1
71C75B73D8C10077DDB9FAE4ABA9DCAF,-1,-1,-1,-1
8A8C78E67CC9C3F3A930FFE055251669,36,1,140.7,3
8AE3047DD64A361B4237155547078204,30,1,87.33,1
ECB8F177777E4BEE4E57667253ED9551,44,0,152.47,4
01329BC48D586F4419CA3EA2857A7A98,47,0,156.1,3
22A68C9D74F86D1DE4AB9E1951950E98,26,1,70,2
2DF12D1B3760AFFA2B78489B97CDEA91,23,0,40.7,1
4ABDD7B7C239931ECA07133B9C28685F,23,1,62.1,2
93D6ADD1FEE12AD07665338F28BE213C,25,0,158,0
0E10BEA8161EE006B0ED41952A63101E,32,0,20,0
210F926DAECC62217B3F5A6ABD5D375E,-1,-1,-1,-1
4D185DF135444110828FE09EC355AF76,-1,-1,-1,-1
535A390518AB14700C933D7772E6E97E,45,1,2,1
631DF59EAC9013D8C41AC894E7652DCA,23,1,74,1
6D604765C03545C5C633D8EB171932D8,38,0,284.48,4
6FB21FF97788E17A92F748F0D86CCE3E,28,0,119,4
8E80C52840A71A35E7B9F2B0FE18A14B,41,1,85.3,0
B18EAF1134724FA6BEB305AA3CCCF784,29,0,40.5,1
F147CB21B7D0D259326508815D3DCE5E,46,1,22.28,1
FC277CC31C4875FADC7A267857EB6655,29,1,9,1
5BE21F8986E84B7C77E7BBA8E6E3DD2E,48,0,58,0
7025CF6467473EE023A3FE17A322C4F3,66,0,36,1
3DA4B14397B15859B90CEBFF64D6FDF1,-1,-1,-1,-1
7ADA76A6D92D245614CE262E62444F42,37,0,206.3,5
9416E48C221452E081204579A27D9A25,49,0,48.9,3
18955FA08E7D7D7AE2E62BC60A3EE7B5,42,0,29.4,1
3DA2A668F499BC40CF5A1FA8BABFF39C,-1,-1,-1,-1
064F61E9AB6B30072226A28E2AC1EE8C,-1,-1,-1,-1
0A8D2691E04FAB4A1448D7AA6B2B91FD,40,0,9,1
19223C2313E20EF48B403BA0FCB0A934,48,0,41.6,1
756D96E9D5D7CD876E8607270120AC22,62,0,49.32,1
02E274C8B8BB7FFB57528E43347D0072,28,1,62.23,2
3F8DFAD49BB90C208AD2D7BE63598136,-1,-1,-1,-1
5654613DF42BFD4CD4C44B542A5EA679,51,0,304.1,6
BB6E755A2B84D052AEDCC857C1DE9DE8,25,0,23.9,1
0DAFC4908E9EBECF633225701BAB5B9E,52,1,29,1
190B70CAA5F82B0DD78C10EA5BFC09FD,54,0,219,7
87D0219698576EF7A766F19FCCF74342,45,1,19.57,1
E100148786C98582AAF5E5A83DFDFCBC,-1,-1,-1,-1
57B63353D1364A19F2B18E786B0C31F1,32,0,111,3
C5D43FB938E62850E3421F60D37776AA,38,0,0.4,1
E086B332140833B11E1D1CBC3D575974,51,0,32.73,1
2A45842056D6F4F0312CDBC0ABA5231A,-1,-1,-1,-1
398DE297126DFA8DF6B79BA06E57482E,19,1,40,1
5AD85650B09D144E2CC00031C6A1EE1D,54,1,-1,-1
D9C5AF474284C65911E412BB1770C45C,45,0,0,-1
DD687CD178D71FB57BC51CB389AB5796,-1,-1,-1,-1
60EE98113565BF0CD88928CF45ECA394,37,1,7,1
92A1D52AF9622FB2CAB78FF19C931BE6,-1,-1,-1,-1
B97BB30965939DE75E94C197178D8B6A,23,1,19,2
F6C989C5032FFD2B9944D33144879724,-1,-1,-1,-1
03CAD99B0332FBD33FD3346780465E2E,39,0,210.2,4
378A8CE4EF8DDB44B89723B816383E90,37,0,164,5
5A5F4C0C27F7F7537151E48D5E0D0E21,38,1,85.7,0
BD217ACF5BB7D44FEE56F38804AA1167,48,0,99.16,2
BF985E121C3B3ECF53674BF18CB09180,-1,-1,-1,-1
FB77BAB4AE889C4B45CE1BBBABFF71CF,-1,-1,-1,-1
85D839FF8C5DF65A1262282E560190F7,46,0,9,1
C30A3D8AE465C73749337ABEC5752285,42,0,1.64,1
D0FD3329DB0FC0A1CBAD912651119D41,68,0,161.16,3
3DA5D2EC5B9B8C66FE4D207C5466F71C,66,0,21.09,1
3F82F2FF9405C1AA6BD6C5B565A31DE4,-1,1,60.1,-1
4E536A038D58ECF48140D4728ACAE797,57,1,18.29,1
CEB3C2B1E4B90A97D8C115F568F94612,53,0,91.97,2
D5C2424A22B72A6CF88495192EEA9B01,-1,-1,-1,-1
EF70089AF4ACE64B36ECB37E9564D4FC,57,0,146.68,4
44F930F5DD3335A51A6218DD9F9CD1B1,28,0,41.34,3
71F45385506DAABE7EA53BBD62AB0189,28,0,107.6,2
AA909A6B4BED85B99A6DEFB360298732,27,1,139,4
2C4899A059EB79C634E30BD90B557989,30,1,8.1,1
636F1840C5FE8C08D9346F0B72B4829F,46,1,10,1
7296441D73877151C66835DB30EF8EC4,51,1,78,2
5B1F4D7769768197BB4F83066E6EF261,-1,-1,-1,-1
90B27865C92A9C10FEC56F082399BB1F,-1,-1,-1,-1
C8509AECA49B779DAFC88BFBE5515D20,34,0,199,4
0EB70066A33AC365E027D47CF320186C,-1,-1,-1,-1
63F695820235862A8845E8A6A6C9B9CF,43,1,99.5,3
7C6B50961290E3CB0307882D07929F46,46,1,274.13,6
A2F98B9854E511C94CA8E36914C18D9D,39,0,70.5,4
25B86E8613EF868EDFFEBCBB24EC0E3C,-1,-1,-1,-1
2FB6A1AC49B8DD121C887AE15E952309,-1,-1,-1,-1
4C904184738D2EA7E987A8B43D04E1EE,34,0,60,2
81456B7995BCA0277C176B0E591677C9,35,0,9,1
DBB6C3E5BF8FACC5971C27627F330064,55,1,8,1
EBF8273426C0722855A0395340A92C1A,66,0,163,3
ED33B574E00C8F3F77FED18A8AA09079,50,1,13.85,1
07FD1233C682FF35F1185384A61AFDCF,27,1,40.1,2
F3573509DEA7946CB63FB901FFB18F7E,-1,-1,-1,-1
005E8E7EB4AF13C89BC9920047D6100B,50,1,167,4
15DA30154AB4AAD631C626DC0F003CEE,-1,-1,-1,-1
1E96F577EBDC8A50450E9EFEE7685981,-1,-1,-1,-1
C8B779869412F8550B5C8221BC5CFED1,33,1,72.83,4
E22B0CE4E1E0EC10B6E73A94F0999894,-1,-1,-1,-1
F68E418F6EBB4AC4E1B1DE7CEF1C3555,54,0,11,1
527BC3795CD74A458AAD77E189D0B9C3,52,0,261.6,6
95DFD0E45ADF4F3B78FCDB2C685BF5BF,26,0,132.24,4
B76591325029EBE8DF3B6ECDF6E6F20C,-1,-1,-1,-1
47D7AF4584EBB78D0F8EB0DF490EBE19,51,0,69.07,4
B2C7A5B9D0209ED67DFED7D7AEBA4015,38,0,0,1
B0BB1721CCEE6A40D1573AE26C732263,73,0,3.1,0
49E2AA2733AD83A6A481ACB50A2A93E1,36,1,21,1
7285B87CF7C1D1FC0453326B05DEC1EA,35,1,193,5
84B1223785E0570E77A11CC75549CD72,30,1,199,4
36AFC68CD7DDEE703D772F9526ED5430,44,0,8.75,1
42EF56D324F6E3F29DA63D01B523CEA6,67,0,19,1
5CBD417C195A59EB78D68B7F12E90EE3,-1,-1,-1,-1
12BACDE796C00427DD9D88AE8CB5518C,39,0,30,1
670F2DDC97CD1F5C5CD3B1744149AB11,37,0,23,1
293FAF73BC66E6562F6F87CB14BF3D22,57,1,112.16,2
50D570D5BA75ACF37A8CCC245922759B,45,1,0,1
52F388A87A2E9E0D5CD0EED04B543960,-1,-1,-1,-1
6B0883D3643B7091CC46386B22CFF400,62,1,15,1
665675FA337424ECB08F3C6237EA69E3,40,1,0,0
E9F2DDD1FE80D2F48B597983180D5242,33,1,114.12,3
98FF7DB6FDF7B4832FC01A20850D1A80,29,1,80,2
EB29E656DE7155FADB5311D545499AFD,-1,-1,-1,-1
2EAE1C659314CE4135CDD345F0DC132E,49,0,206.4,5
9B09FFC12520A58874BB8E2BDE74461C,34,0,9.2,0
9F842DA5AD0DAF2AF32D53C9DA4146C2,38,0,96.17,3
4D1099F8D100322A63D84DFB4C3FBC02,43,0,68.2,1
15B3C2E09FF0E057C968D696A1348772,69,0,10.7,1
74F7D264FE064572BA87C025387D6182,47,0,0,1
9836322D2B23B390A458CF4E2A07A689,-1,-1,-1,-1
9B61F956643ED3B4BA740FF7801EC27E,35,1,109,2
DDF80E12E155C1AA13D89F1CF1C3AA56,-1,-1,-1,-1
579C7159CC8AFDC501D7F72A4A7E2D0C,65,0,30,1
9519082CF56EA20624109DD84AF69330,49,1,20.05,1
CA5E47585B8424473A920AF02E9A5F34,36,0,222,5
4319713ADC4AD744CC620FAADD932754,27,1,13.45,1
5A10346FB24BE8A3D1DF9A33EC3AE252,44,1,375.8,7
72BC74A5BF88E4E41B571A1D1EA62D35,21,1,-1,-1
188137A242A4EE715C8D67940D62EF95,56,0,70,4
72F3C6209ADBC9D42F3421828F025814,42,0,3,1
767D9B8A6D28DB77F106E43A847C0E9C,-1,-1,-1,-1
FEB0866D7CEDBBACBDADC053171D200F,45,1,19,1
2D987650364EFFF8FE6F610C83A2FA26,33,1,121,2
8FC6DCF4B68067F4469B68605CBB1D85,23,0,8.5,1
D2B6CB6E243DDDC10085062D0CAC2BF9,53,0,90,3
F18304FA2C7C53AADFCB63B6FE280365,70,1,17.35,1
0DFDE8BB88C4224E097B8F07BF2B33D6,26,0,0,1
154887CE0667C60E77B8F627D780269C,27,0,69.1,2
20E13B52220BB66F790962FF1B06D7BE,43,0,20,1
783F8CCED7399754707AD1D0FAE6096C,56,0,13.33,1
89DFEB4EBA7DC8EBDC94D1337D80A652,-1,-1,-1,-1
ACF79ED198BDB4365508F8A202C10F3D,-1,-1,-1,-1
D437CFDFE0A1DF028A4933B08203EE6F,27,0,151.36,4
82DE0C2F02AEF4FCE029622FAF39E575,47,0,249.8,6
910D3CFE7C147483AA620414E49AF727,50,0,241.1,5
FC8160F92FC90CB8A7FD296D571C1DA4,36,0,307.45,7
B6BEAA45941BEE38CE60FDD9B9DE1441,44,0,44.1,1
43D6392C448D6A6A41B8EDA0243A9913,42,0,88.9,2
51C6C8272DF028D20BC26E2A5598B3BC,38,0,161.1,4
FCFD2D63631A4C6E9039148907418508,27,0,9,1
417BA190AA8E50616EE1D12D0A9149B7,30,1,37,1
C4B4ED4B4C660D7ABAAD81D750A9F8BB,17,0,0,1
19455E70E429FEE15585850ECCE09FCD,40,1,200.4,5
24D57721B3E82373F9DC902CC9205C15,57,1,87,2
53196E39A44F6097FAE8AFAA50299505,69,1,9,1
71180E7FFD677DF49F65A80E8410AD0B,-1,-1,-1,-1
79256207000E7231BAD3EDBA8984CC84,21,0,-1,-1
8852BFE0A724F6A2DED8435330D0D866,69,0,29.23,1
B3123308C8DA08A61848F4A12F45DB14,51,0,2,1
326D6BBDFA703B6C0BA3F47C9D50A793,45,1,40.05,1
3A1ACE8BAA1076A80272AD8ADED06E13,-1,-1,-1,-1
BA5833E2C691B337918EFABAB454B47D,47,0,28.26,4
09F5C083D1B3AD2654E280B2B85198A4,32,0,268.1,6
4CA5D9260E26357C0BA78B2124786478,33,1,12.1,1
56467AB8FB55DE7124287F8C4A1233A2,-1,-1,-1,-1
57ECC6865A0B44270EB26F98DED926A2,29,0,12.54,1
5EA7C813625053739F6FCF4F3840C6E1,33,0,23.66,1
C1E5D4A28E001CB7D58BE3C9BE91583C,56,0,81.1,2
F7DA4CEB0EDD7080F31D52C8FC85B047,55,0,73.42,2
FB72DC3E841C92CE16141AA2DA591F23,34,1,46.74,3
2D4C39B7DCF14F676370DE540EDEC188,46,0,47.85,4
958F87F2FA636B831120A9AC2C2924A7,32,0,39.8,4
0A8F65B54710A5F9315E469CAEB59725,37,0,118.1,2
4921CA9CDF4B0C1E5D1BA350C05A08FC,47,0,8.2,1
A4B3E90EE07CE0384FF30225F7D8EEE0,25,1,-1,-1
361E301C9A2E6F786C524F2A7297E140,24,0,53,2
61A4119834CFFD640409C2DFC392029E,53,0,69,1
C368CC3EB04EEA54D0E1229AD56696EA,47,0,43,1
269F537B0FFB4B6E486DC1714E3DFD1B,-1,-1,-1,-1
272658EC41135ED427B5A5CD7590C24D,22,1,199.1,2
3BAF4F55FACD8D06F89066823E69B38F,29,1,38,1
4E67FCBFEF27B1776CCC20F1F69A876E,56,0,18,1
60BCBB7D5BCE79E50D1BF526FBF4E0EB,22,0,0,2
3155F40798F13DEED255F627563A16D7,68,1,47.4,-1
3347657967366B9ADCD3EAC21B974F9C,-1,-1,-1,-1
4DD860460D3A63C71DDC4707BC35B875,29,1,81.33,3
7E09665104FE9F077F02DF5281867A09,26,1,0,1
14A4937EC500CB4C24F47BA023F065E5,48,1,78.3,2
1B113F7018B001C754C770863410524C,29,0,38.38,2
2F5FCE7B1043250039B07668D371596F,62,0,0,2
6BC3CF118B3BBA78F7904A7D242E939B,27,1,22.5,1
8250803B6E47BB3ACC3708C3FCF23824,25,0,50,0
897F942A8962EEF01035DBA6A1EBAF14,19,1,10.8,1
A0F019BC4413C6D285D2B9207690EFCB,36,0,24.29,1
E36EA242C79E444629E917645012189C,-1,-1,-1,-1
FD6198AC435381D5EAA4C14ED35C9110,19,1,0,1
067A3A2383B5C18B553B8E808026AE28,33,0,38.66,2
0CC26B2524AC091F8478106C47269A16,37,0,33,1
157FA226A74B7091417BE8FF864FC2FA,-1,-1,-1,-1
33CF1B862775EA1DF93C22759DF0F052,42,0,1,0
98091BF4EECEBC926D51B1B6C0C75DE7,25,0,70.3,2
B8741730098EF3E0B725629454D391A7,52,1,60,0
C935E44B2667DE03503F8D795705F8FA,30,0,0,1
391812004DAC40CE83B32C8763B5A16A,36,0,1,1
5F8B54C5665834BB6E474B047DC8E0A1,-1,-1,-1,-1
E33435EC9754B4FC6EF50FE6CB5DB4A8,31,1,215.62,5
34E6D4C5BFD1D533F6058860BC53C6CE,69,0,45.68,0
856758FF3BAF4938C64A4F3775A25735,70,0,16.01,1
AF07EECEAB32975DE40B1A62DCD84BEF,18,0,44.79,0
71234531A1A7EE58C041398E0D1AE4C9,49,0,70,2
7DDE6FD9948760D50DB1DCB573CCE691,56,0,51,2
BA91F11FF75CF4336CEBAF1540F247FB,45,0,152.89,4
E0FB9F126D6200215518C5AF27B15C92,23,1,19,1
E27212ADE7DC27D30BCAF4A651D93DAD,32,0,195,4
2310BA4E09F5E2105F472CDB929D053A,31,1,73,2
30AAADB5CF2089FD5593A969518F989D,66,1,55.24,-1
4B5A8287F55124909FD54E34F42D9CC6,27,0,68.1,2
B46BF5BDE54F600167F8C8AC6BCBC21F,30,0,9.3,1
CFF8504ADD0BE7377BC7E5969805392B,57,0,45.2,1
253B3711C5D14DA61C891A8BD174B595,71,0,18,1
752783BA36122BFB5D03459D228685F7,22,0,-1,-1
834328AAEF6515132E67D644AC9667A5,60,0,-1,-1
88A747F99491230BB9BC4EE08106A0D7,23,0,21,1
8B37C74DD634C9841CC5B36ABC76773B,52,0,1,0
9C0B5C7191626F6D0BEB4629187C9B10,-1,-1,-1,-1
B6F1C0A74DE6D0D5D2018AC4D7CB9C01,-1,-1,-1,-1
ED0546D4D539D3042E0A39198FCC5F20,-1,-1,-1,-1
F43972309384F57DA4870CDF8E6EEA56,49,0,37,4
3C5384CE7C7C8326ADCC1DFB4B7A7366,70,0,35.34,1
4E7CB6AE9CE1F73E9A3E4F052151E2B0,53,0,31.06,2
7C730F12E3B2655465DDDD90FC0D87D8,54,0,14,1
FEB06DE48B1AFF7D449468ABC21A1196,53,0,101.89,4
5E090F764D0B5532B20E33B0E0172381,38,0,365,7
A74A94E3E40AD41BC192FF09E851AB6C,44,0,92,2
B4C869256377F56F5FE27C4F39EF29CA,40,1,71.6,2
CBA091030E08EDDCD466168CD3C3EA19,43,1,22,1
D2871B63A934563F0A58D159DB75900E,76,1,31.59,1
6944002247C3BD8580986C20A20BE5E5,38,1,428.27,5
753985B45B04B377E3C0E9EC4674A199,46,1,48.1,2
75D9AA31294B84909DD50D52B861E17E,47,1,-1,-1
E643839E9D92229D25FA5E60BFE4DF9D,-1,-1,-1,-1
489F85EE6F848D8CDFC64253EA0439D2,45,1,71,2
5A00F512094433C4E90C1ECE7710EE5F,48,0,81.66,2
D64DF2E68E7D43B37FAECE872B4EF138,52,0,175.17,2
298A31B01A94CF2F47B55854C1CC2C4C,27,0,60.53,1
82C1382610F3E9C8F5E862C8488A8962,39,0,14,1
2A5971C9A5D905FA54300E277ED4BA4E,41,1,13.39,1
56487CA091343B07B8E082C8472E0299,28,0,38,1
7766A2BD08F795C8AD4CC338ABD83E29,31,1,50.6,1
DC4882EFC93E04E20BA6B659C5DED945,36,0,261,6
E1CF028604CD00790117F8B9AEE774B5,-1,-1,-1,-1
F0DD8EE09961D91C46F33B95CA31DD2A,43,1,119.1,4
F393807F0CA5F570E129588064A341D1,52,1,42.76,2
26271394C564E9941C667776DA59BA83,-1,-1,-1,-1
5B2909D75967E412C838F17379DAB8C8,58,0,99,1
634030C1E02613F70329695AEE75173C,36,1,21,1
D0223F2B223A5E638D51C6DA9A1BCFEF,-1,-1,-1,-1
A9A3D0870464E6CD8208CB09474E7B00,29,1,59.95,2
B21F362C0FAB9EA8F1E6135645FAFE87,43,0,51.28,2
E992F2BC444B4CD6404BDE4D6AACAD14,51,0,1.2,1
09CF07D615EEFDBBB9EE32DF97D1C7A1,37,1,0,1
0B28FE79769EC7F1B21C57D4C8630B8D,-1,-1,-1,-1
5A00D071C5798DDD50294184374E4481,50,0,179.4,3
5D6A24FA46A01508653AEA10F6181ACB,37,0,99.1,0
8B8B63E219EF7BC12AE0E35B0BB5C698,34,1,70,3
F3D4EE039F824C97BFC3AEF9B38C6A58,44,0,280.2,6
F6F556D01D3973EFA17564501404168F,23,1,-1,-1
077DB7F128C3508A0E689A9BF44C130F,66,0,10,1
1DC0EF5F0407D21CCEF1E6E2B354C286,57,1,25.3,1
